Strength,Anchor,Label,Time,Room
-0.527972384615385,Ancre1,Trajectoire4,6,Salle3
-0.419579692307692,Ancre1,Trajectoire4,7,Salle3
-0.517482692307692,Ancre1,Trajectoire4,8,Salle3
-0.580419384615384,Ancre1,Trajectoire4,9,Salle3
-0.545453615384615,Ancre1,Trajectoire4,10,Salle3
-0.590909692307692,Ancre1,Trajectoire4,11,Salle3
-0.594406538461539,Ancre1,Trajectoire4,12,Salle3
-0.59091,Ancre1,Trajectoire4,13,Salle3
-0.608391153846154,Ancre1,Trajectoire4,14,Salle3
-0.583917307692308,Ancre1,Trajectoire4,15,Salle3
-0.594407307692308,Ancre1,Trajectoire4,16,Salle3
-0.514530615384615,Ancre2,Trajectoire4,1,Salle3
-0.483761230769231,Ancre2,Trajectoire4,2,Salle3
-0.617094076923077,Ancre2,Trajectoire4,3,Salle3
-0.644444076923077,Ancre2,Trajectoire4,4,Salle3
-0.685470769230769,Ancre2,Trajectoire4,5,Salle3
-0.723078461538462,Ancre2,Trajectoire4,6,Salle3
-0.617093538461539,Ancre2,Trajectoire4,7,Salle3
-0.736753076923077,Ancre2,Trajectoire4,8,Salle3
-0.709402307692308,Ancre2,Trajectoire4,9,Salle3
-0.695725384615385,Ancre2,Trajectoire4,10,Salle3
-0.770940769230769,Ancre2,Trajectoire4,11,Salle3
-0.760684615384615,Ancre2,Trajectoire4,12,Salle3
-0.641026153846154,Ancre2,Trajectoire4,13,Salle3
-0.675213846153846,Ancre2,Trajectoire4,14,Salle3
-0.794872307692308,Ancre2,Trajectoire4,15,Salle3
-0.791453846153846,Ancre2,Trajectoire4,16,Salle3
0.350426461538462,Ancre3,Trajectoire4,1,Salle3
0.340170307692308,Ancre3,Trajectoire4,2,Salle3
0.288889,Ancre3,Trajectoire4,3,Salle3
0.347008076923077,Ancre3,Trajectoire4,4,Salle3
0.336752230769231,Ancre3,Trajectoire4,5,Salle3
0.446153384615385,Ancre3,Trajectoire4,6,Salle3
0.48376,Ancre3,Trajectoire4,7,Salle3
0.394870615384615,Ancre3,Trajectoire4,8,Salle3
0.446153615384615,Ancre3,Trajectoire4,9,Salle3
0.521366923076923,Ancre3,Trajectoire4,10,Salle3
0.435897461538461,Ancre3,Trajectoire4,11,Salle3
0.405128,Ancre3,Trajectoire4,12,Salle3
0.476923615384615,Ancre3,Trajectoire4,13,Salle3
0.497436923076923,Ancre3,Trajectoire4,14,Salle3
0.439314615384616,Ancre3,Trajectoire4,15,Salle3
0.364101307692308,Ancre3,Trajectoire4,16,Salle3
0.0441905384615385,Ancre4,Trajectoire4,1,Salle3
-0.0245494615384615,Ancre4,Trajectoire4,2,Salle3
-0.0474625384615385,Ancre4,Trajectoire4,3,Salle3
0.0245508461538461,Ancre4,Trajectoire4,4,Salle3
0.0114585384615385,Ancre4,Trajectoire4,5,Salle3
0.0147313076923077,Ancre4,Trajectoire4,6,Salle3
-0.00818207692307693,Ancre4,Trajectoire4,7,Salle3
0.0114582307692308,Ancre4,Trajectoire4,8,Salle3
0.0572859230769231,Ancre4,Trajectoire4,9,Salle3
0.0932918461538462,Ancre4,Trajectoire4,10,Salle3
0.073652076923077,Ancre4,Trajectoire4,11,Salle3
0.0441916153846154,Ancre4,Trajectoire4,12,Salle3
0.106385461538462,Ancre4,Trajectoire4,13,Salle3
0.0834713846153846,Ancre4,Trajectoire4,14,Salle3
0.00491207692307694,Ancre4,Trajectoire4,15,Salle3
0.0572851538461539,Ancre4,Trajectoire4,16,Salle3
-0.356903333333333,Ancre1,Trajectoire5,1,Salle3
-0.378789074074074,Ancre1,Trajectoire5,2,Salle3
-0.360270185185185,Ancre1,Trajectoire5,3,Salle3
-0.392256296296296,Ancre1,Trajectoire5,4,Salle3
-0.407408148148148,Ancre1,Trajectoire5,5,Salle3
-0.452863296296296,Ancre1,Trajectoire5,6,Salle3
-0.471381481481482,Ancre1,Trajectoire5,7,Salle3
-0.451179444444445,Ancre1,Trajectoire5,8,Salle3
-0.457913111111111,Ancre1,Trajectoire5,9,Salle3
-0.478115333333333,Ancre1,Trajectoire5,10,Salle3
-0.486532296296296,Ancre1,Trajectoire5,11,Salle3
-0.479798703703704,Ancre1,Trajectoire5,12,Salle3
-0.468013925925926,Ancre1,Trajectoire5,13,Salle3
-0.424242592592593,Ancre1,Trajectoire5,14,Salle3
-0.491582925925926,Ancre1,Trajectoire5,15,Salle3
-0.468013851851852,Ancre1,Trajectoire5,16,Salle3
-0.616461111111111,Ancre2,Trajectoire5,1,Salle3
-0.50781962962963,Ancre2,Trajectoire5,2,Salle3
-0.547325814814815,Ancre2,Trajectoire5,3,Salle3
-0.600000444444444,Ancre2,Trajectoire5,4,Salle3
-0.550617777777778,Ancre2,Trajectoire5,5,Salle3
-0.534157148148148,Ancre2,Trajectoire5,6,Salle3
-0.552264074074074,Ancre2,Trajectoire5,7,Salle3
-0.507818518518518,Ancre2,Trajectoire5,8,Salle3
-0.593415925925926,Ancre2,Trajectoire5,9,Salle3
-0.558848037037037,Ancre2,Trajectoire5,10,Salle3
-0.62963037037037,Ancre2,Trajectoire5,11,Salle3
-0.606584814814815,Ancre2,Trajectoire5,12,Salle3
-0.557202962962963,Ancre2,Trajectoire5,13,Salle3
-0.580247037037037,Ancre2,Trajectoire5,14,Salle3
-0.578600370370371,Ancre2,Trajectoire5,15,Salle3
-0.583540370370371,Ancre2,Trajectoire5,16,Salle3
0.369546777777778,Ancre3,Trajectoire5,1,Salle3
0.366254851851852,Ancre3,Trajectoire5,2,Salle3
0.354731444444445,Ancre3,Trajectoire5,3,Salle3
0.351440222222222,Ancre3,Trajectoire5,4,Salle3
0.318518407407407,Ancre3,Trajectoire5,5,Salle3
0.339917444444444,Ancre3,Trajectoire5,6,Salle3
0.423867518518519,Ancre3,Trajectoire5,7,Salle3
0.382716296296296,Ancre3,Trajectoire5,8,Salle3
0.400822185185185,Ancre3,Trajectoire5,9,Salle3
0.448559222222222,Ancre3,Trajectoire5,10,Salle3
0.384362777777778,Ancre3,Trajectoire5,11,Salle3
0.479834962962963,Ancre3,Trajectoire5,12,Salle3
0.441974814814815,Ancre3,Trajectoire5,13,Salle3
0.440328962962963,Ancre3,Trajectoire5,14,Salle3
0.43045237037037,Ancre3,Trajectoire5,15,Salle3
0.522633740740741,Ancre3,Trajectoire5,16,Salle3
0.292358,Ancre4,Trajectoire5,1,Salle3
0.308118518518519,Ancre4,Trajectoire5,2,Salle3
0.309693111111111,Ancre4,Trajectoire5,3,Salle3
0.256108148148148,Ancre4,Trajectoire5,4,Salle3
0.248227407407407,Ancre4,Trajectoire5,5,Salle3
0.230892111111111,Ancre4,Trajectoire5,6,Salle3
0.248227925925926,Ancre4,Trajectoire5,7,Salle3
0.218282592592593,Ancre4,Trajectoire5,8,Salle3
0.278171851851852,Ancre4,Trajectoire5,9,Salle3
0.320725962962963,Ancre4,Trajectoire5,10,Salle3
0.383766925925926,Ancre4,Trajectoire5,11,Salle3
0.257683222222222,Ancre4,Trajectoire5,12,Salle3
0.268715074074074,Ancre4,Trajectoire5,13,Salle3
0.241921518518519,Ancre4,Trajectoire5,14,Salle3
0.347517185185185,Ancre4,Trajectoire5,15,Salle3
0.304964333333333,Ancre4,Trajectoire5,16,Salle3
-0.304195769230769,Ancre1,Trajectoire6,1,Salle3
-0.374126153846154,Ancre1,Trajectoire6,2,Salle3
-0.43007,Ancre1,Trajectoire6,3,Salle3
-0.37063,Ancre1,Trajectoire6,4,Salle3
-0.388113076923077,Ancre1,Trajectoire6,5,Salle3
-0.314686,Ancre1,Trajectoire6,6,Salle3
-0.297202461538462,Ancre1,Trajectoire6,7,Salle3
-0.314684923076923,Ancre1,Trajectoire6,8,Salle3
-0.402098076923077,Ancre1,Trajectoire6,9,Salle3
-0.41958,Ancre1,Trajectoire6,10,Salle3
-0.405594615384615,Ancre1,Trajectoire6,11,Salle3
-0.440560769230769,Ancre1,Trajectoire6,12,Salle3
-0.402098461538462,Ancre1,Trajectoire6,13,Salle3
-0.426573076923077,Ancre1,Trajectoire6,14,Salle3
-0.405593461538462,Ancre1,Trajectoire6,15,Salle3
-0.391608846153846,Ancre1,Trajectoire6,16,Salle3
-0.569230769230769,Ancre2,Trajectoire6,1,Salle3
-0.596582307692308,Ancre2,Trajectoire6,2,Salle3
-0.528206153846154,Ancre2,Trajectoire6,3,Salle3
-0.459828461538462,Ancre2,Trajectoire6,4,Salle3
-0.514530769230769,Ancre2,Trajectoire6,5,Salle3
-0.442735384615385,Ancre2,Trajectoire6,6,Salle3
-0.552136923076923,Ancre2,Trajectoire6,7,Salle3
-0.480342307692308,Ancre2,Trajectoire6,8,Salle3
-0.480343076923077,Ancre2,Trajectoire6,9,Salle3
-0.524787692307692,Ancre2,Trajectoire6,10,Salle3
-0.668376153846154,Ancre2,Trajectoire6,11,Salle3
-0.552136923076923,Ancre2,Trajectoire6,12,Salle3
-0.5453,Ancre2,Trajectoire6,13,Salle3
-0.535043076923077,Ancre2,Trajectoire6,14,Salle3
-0.500854615384615,Ancre2,Trajectoire6,15,Salle3
-0.483760769230769,Ancre2,Trajectoire6,16,Salle3
0.292307230769231,Ancre3,Trajectoire6,1,Salle3
0.251280923076923,Ancre3,Trajectoire6,2,Salle3
0.268375615384615,Ancre3,Trajectoire6,3,Salle3
0.261538230769231,Ancre3,Trajectoire6,4,Salle3
0.319658538461538,Ancre3,Trajectoire6,5,Salle3
0.381196076923077,Ancre3,Trajectoire6,6,Salle3
0.398291846153846,Ancre3,Trajectoire6,7,Salle3
0.405126461538462,Ancre3,Trajectoire6,8,Salle3
0.429058769230769,Ancre3,Trajectoire6,9,Salle3
0.422221538461538,Ancre3,Trajectoire6,10,Salle3
0.442733615384615,Ancre3,Trajectoire6,11,Salle3
0.449572230769231,Ancre3,Trajectoire6,12,Salle3
0.466665,Ancre3,Trajectoire6,13,Salle3
0.470082538461539,Ancre3,Trajectoire6,14,Salle3
0.411965153846154,Ancre3,Trajectoire6,15,Salle3
0.394872076923077,Ancre3,Trajectoire6,16,Salle3
0.443533846153846,Ancre4,Trajectoire6,1,Salle3
0.482813846153846,Ancre4,Trajectoire6,2,Salle3
0.495907692307692,Ancre4,Trajectoire6,3,Salle3
0.509,Ancre4,Trajectoire6,4,Salle3
0.515546153846154,Ancre4,Trajectoire6,5,Salle3
0.531912307692308,Ancre4,Trajectoire6,6,Salle3
0.538458461538462,Ancre4,Trajectoire6,7,Salle3
0.531913076923077,Ancre4,Trajectoire6,8,Salle3
0.535186153846154,Ancre4,Trajectoire6,9,Salle3
0.597378461538462,Ancre4,Trajectoire6,10,Salle3
0.577739230769231,Ancre4,Trajectoire6,11,Salle3
0.515546692307692,Ancre4,Trajectoire6,12,Salle3
0.528639769230769,Ancre4,Trajectoire6,13,Salle3
0.443533615384615,Ancre4,Trajectoire6,14,Salle3
0.319146692307692,Ancre4,Trajectoire6,15,Salle3
0.328966692307692,Ancre4,Trajectoire6,16,Salle3
